🕘️更新时间,#genre#
CCTV4,http://101.65.34.130:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://111.227.196.164:9901/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://tv.20191209.xyz:37377/migu/641886683.m3u8?migutoken=81d12cec2983a402e950068a320720875c9b84d86ead50b7ee5cc3d407f55f3d85a8e298762710bc211027e047162ea27025e20dda4ac4921a6c1d8b950dbe297e15174889d5122c0e3462d0
CCTV5,http://221.13.234.95:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.13.235.79:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://219.159.91.10:9901/tsfile/live/0005_1.m3u8
CCTV5,http://36.136.38.87:9901/tsfile/live/0005_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
CCTV5,http://123.159.125.38:9901/tsfile/live/0005_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
CCTV5+,http://tv.20191209.xyz:37377/migu/641886773.m3u8?migutoken=dfc218ce4c1ff00475c0aef03e0b883bf8a277b36671d5ca1eb7cc5f7ce7919d01ee050351170891d6e103aa7adea25827c13c901ccf6cdf4a8a370e7fd90c8b198dcb1e8814bbf2ed4fb0c8
CCTV5+,http://114.104.171.233:20080/hls/6/index.m3u8
CCTV5+,http://124.94.193.238:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://110.53.52.63:8888/newlive/live/hls/7/live.m3u8
CCTV5+,http://101.18.30.19:808/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://58.245.255.34:9998/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://tv.20191209.xyz:37377/migu/624878396.m3u8?migutoken=14b6f481c50ac947cd74bf4b212c490bc99f4bebefd4ce18011c9eb269208a0ce9740af370135e855763df734bac8f57f36721ae54b6afc81829420e84f46c65a2de80938b057c6ec23459eb
CCTV6,http://221.13.234.95:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.13.235.79:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://125.42.151.218:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://101.65.34.130:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://114.104.171.233/rtp/238.1.78.172:7248
CCTV7,http://tv.20191209.xyz:37377/migu/673168121.m3u8?migutoken=76fbb50f9a12de455452a0b92fde921c6a9a596f2e4035246492270152653570a478746ff105876f101081cb38974e61faa26aebb018bef93a4d7b8a840fa3beb2b478fdb581d84460caa867
CCTV7,http://221.13.234.95:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.13.235.79:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://125.42.151.218:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://101.65.34.130:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://111.227.196.164:9901/tsfile/live/faacts/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://tv.20191209.xyz:37377/migu/624878356.m3u8?migutoken=9d347588ab808559db972d3c94b0d970ec130153e4a6dde98c4466f1d3f85f58de23d16994f2f0ed903aa6727a7282cb17103e67b69c8e3f31d253bb78039a4df119e2cfeba6916d123a8003
CCTV8,http://221.13.234.95:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://221.13.235.79:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://101.65.34.130:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://111.227.196.164:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://114.104.171.233/rtp/238.1.78.173:7256
CCTV9,http://tv.20191209.xyz:37377/migu/673168140.m3u8?migutoken=f031388105c748c586faaad9c60beb6810562043675d6edc5e20d12b433d4ca6cb365c3f3ae060a000a9d0dfcfe0e27fef16bfe073d28cb40758aaa79ab380a9015815cfe9bfc4e6413e284a
CCTV9,http://221.13.234.95:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.13.235.79:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.65.34.130:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://111.227.196.164:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://114.104.171.233:20080/hls/10/index.m3u8
CCTV10,http://tv.20191209.xyz:37377/migu/624878405.m3u8?migutoken=06cf776d6a6cbe5cb707174dfad937c2164030bf7ce5f589493870891966f9cdaa5f56bad6e7874d683d5b1e3d9a6e59d0f7c78276d5ec47d979ae42b67833e261a2dda0118f3edcabd6a85b
CCTV10,http://221.13.234.95:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://221.13.235.79:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://125.42.151.218:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://111.227.196.164:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.104.171.233:20080/hls/11/index.m3u8
CCTV11,http://tv.20191209.xyz:37377/migu/667987558.m3u8?migutoken=d3962834d5d359e6f7f25a8880b73dac381a999ef87ba6b7f0f985bb5308a73061bbf5a9abdf873debb3b83b31eb7eff72f410c853c86f404b3f3ef269aeb631982e338f1400adcaf902fff7
CCTV11,http://221.13.234.95:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://221.13.235.79:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://125.42.151.218:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://111.227.196.164:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://114.104.171.233:20080/hls/49/index.m3u8
CCTV12,http://tv.20191209.xyz:37377/migu/673168185.m3u8?migutoken=3d92babc7a67aec41de5c1dc227d2bd8fd9aa5b6b3edb965f88dd9646adaa606101488515fe666e97721c2225a097e6a0f713f1e60f7427247164488ed52f9ec583d71d650f5382f878e71aa
CCTV12,http://221.13.234.95:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.13.235.79:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://125.42.151.218:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://111.227.196.164:9901/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://114.104.171.233:20080/hls/12/index.m3u8
CCTV13,http://tv.20191209.xyz:37377/migu/608807423.m3u8?migutoken=948b8b51df7e776bcf238bb9088879a2b71a25a424b0d80d5e71375315cda109c5aab5c79693c4324d45ad012e70208234f659abbe606a595a03d29e06ce931ed56f129fbc95a505ab84f72c
CCTV13,http://221.13.234.95:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://221.13.235.79:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://125.42.151.218:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://101.65.34.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://111.227.196.164:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://tv.20191209.xyz:37377/migu/624878440.m3u8?migutoken=d84c14c00275d7fa951be2b0a959b0c1af15c62e7f86732fa2306e3a92f447f5b841e0cc26645dc89e70e970812e2c07c2fe24ae5c02b854544ed8c99d6c6d668a402d58cf351e77b5311afd
CCTV14,http://221.13.235.31:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.13.234.95:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.13.235.79:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.159.125.38:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://111.227.196.164:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://tv.20191209.xyz:37377/migu/673168223.m3u8?migutoken=91bfd27ec54e6b68df329e3a36e211ea78e34558edc20ae3d76e0cbf89e6012d4e33c760dd200a4a41b2587c50dee210ca66da4ff8be48c4a97a2c7ab22d824ea440cc9c06961aa846be65a0
CCTV15,http://221.13.235.31:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://221.13.234.95:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://221.13.235.79:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.159.125.38:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://125.42.151.218:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://221.213.119.80:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://58.245.255.34:9998/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
CCTV16,http://218.15.20.81:3388/hls/36/index.m3u8
CCTV16,http://219.135.180.210:18888/hls/31/index.m3u8#http://drive.mxmy.net:8888/udp/239.3.1.184:8001#http://dms.yryyj.site:8188/udp/239.76.254.200:9000#http://124.93.18.238:9003//hls/16/index.m3u8#http://222.219.183.103:8089/hls/16/index.m3u8#http://dms.yryyj.site:8188/udp/239.76.246.98:1234#http://125.89.163.44:8888/udp/239.77.0.165:5146#http://114.252.238.87:8000/udp/239.3.1.183:8001#http://114.252.238.87:8000/udp/239.3.1.184:8001
CCTV17,http://tv.20191209.xyz:37377/migu/673168256.m3u8?migutoken=eb3fbda758006d66837b5b6ef1b7ab6847a99f05f6b3303861d81e6e1335349499a40c8479d9a801327519db10547f9870398da6796159db51812e236c1b6c07d2c0f7e5bc32101c9cc222dc
CCTV17,http://221.213.119.80:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://114.104.171.233/rtp/238.1.78.178:7296
CCTV17,http://101.18.30.19:808/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.245.255.34:9998/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://218.15.20.81:3388/hls/37/index.m3u8
CCTV4K,http://home.kuaidi521.com:35455/gaoma/cctv4k.m3u8
CCTV4K,http://112.44.250.220:9007/gaoma/cctv4k.m3u8
CCTV4K,https://hyf000.eu.org/live/80947108.php?id=CCTV4K
CCTV4K,http://117.43.170.175:54321/gaoma/cctv4k.m3u8
CCTV4K,http://xiaoya.crccxw.top:35455/gaoma/cctv4k.m3u8
CCTV-4K,http://home.kuaidi521.com:35455/gaoma/cctv4k.m3u8
CCTV-4K,http://112.44.250.220:9007/gaoma/cctv4k.m3u8
CCTV-4K,https://hyf000.eu.org/live/80947108.php?id=CCTV4K
CCTV-4K,http://117.43.170.175:54321/gaoma/cctv4k.m3u8
CCTV-4K,http://xiaoya.crccxw.top:35455/gaoma/cctv4k.m3u8
CCTV8K,http://112.44.250.220:9007/gaoma/cctv8k_36m.m3u8
CCTV8K,http://117.43.170.175:54321/gaoma/cctv8k_36m.m3u8
CCTV8K,http://3501776.xyz:35455/gaoma/cctv8k_36m.m3u8
CCTV-8K,http://112.44.250.220:9007/gaoma/cctv8k_36m.m3u8
CCTV-8K,http://117.43.170.175:54321/gaoma/cctv8k_36m.m3u8
CCTV-8K,http://3501776.xyz:35455/gaoma/cctv8k_36m.m3u8
CETV1,http://101.18.30.19:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://58.245.255.34:9998/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv
CETV1,https://hyf000.eu.org/live/80947108.php?id=JD2-68
CETV1,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
CETV2,http://101.18.30.19:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://58.245.255.34:9998/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CETV2,https://hyf000.eu.org/live/80947108.php?id=JD2-69
CETV2,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
CETV2,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv2&videoTVChannel=cetv2&P2PChannelID=pd://cctv_p2p_hdcetv2&tai=cetv2&VideoName=cetv2&channelID=cetv2
CETV4,http://101.18.30.19:808/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,http://58.245.255.34:9998/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
CETV4,https://hyf000.eu.org/live/80947108.php?id=JD2-70
CETV4,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
CETV4,http://58.17.48.228:808/hls/86/index.m3u8
CCTV4欧洲,http://tv.20191209.xyz:37377/migu/631780421.m3u8?migutoken=40b6a739d50c9611ac1bd3d6237cc8012f7bd8bd06945da894d03e393a3af480e950d8dc5e1a28cc2b74626afd48a747c2298114358e3f95be67743f3627ea5c2b12422eb6f434b52d57ce8c
CCTV4欧洲,http://221.13.234.95:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4欧洲,http://221.13.235.79:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4欧洲,http://125.42.151.218:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4欧洲,http://101.65.34.130:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4欧洲,http://111.227.196.164:9901/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4美洲,http://tv.20191209.xyz:37377/migu/608807416.m3u8?migutoken=3e58d508ab4bf069dc535fdfc6330dfccfc52c3bb391b5b5602cff12f0acbb883fa9280c7422a00e84eba6fd1e2ddb27dc888d6e63e914595ce9fb917d9462307140d2558dac1fb322c2a85b
中国教育1台,http://139.196.151.191/rtp/239.45.1.125:5140
中国教育1台,http://183.94.1.118/rtp/228.0.0.146:7146
中国教育1台,http://139.196.214.238/rtp/239.45.1.125:5140
中国教育2台,http://139.196.151.191/rtp/239.45.1.52:5140
中国教育2台,http://139.196.214.238/rtp/239.45.1.52:5140
中国教育4台,http://139.196.151.191/rtp/239.45.1.50:5140
中国教育4台,http://183.94.1.118/rtp/228.0.0.177:7177
中国教育4台,http://139.196.214.238/rtp/239.45.1.50:5140
老故事,http://183.94.1.118/rtp/228.0.0.238:6108
法治天地,http://114.104.171.233/rtp/238.1.78.84:6544
法治天地,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=fztd
法治天地,http://139.196.151.191:2051/rtp/239.45.1.46:5140
法治天地,http://120.55.49.231:3095/rtp/233.50.201.191:5140
法治天地,http://139.196.214.238/rtp/239.45.1.46:5140

全国卫视,#genre#
湖北卫视,http://119.129.172.85:9901/tsfile/live/0132_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
湖北卫视,http://119.129.172.8:9901/tsfile/live/0132_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
湖北卫视,http://119.129.172.57:9901/tsfile/live/0132_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
湖北卫视,http://123.159.125.38:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://101.65.34.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.13.234.95:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://119.129.172.85:9901/tsfile/live/0128_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
湖南卫视,http://119.129.172.8:9901/tsfile/live/0128_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
湖南卫视,http://221.13.235.79:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://119.129.172.57:9901/tsfile/live/0128_1.m3u8?公众号【潇雨萌萌】txiptv&playlive
北京卫视,http://101.65.34.130:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://111.227.196.164:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://114.104.171.233:20080/hls/19/index.m3u8
北京卫视,http://124.94.193.238:9902/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://115.48.161.1:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
浙江卫视,http://221.13.234.95:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.13.235.79:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.227.196.164:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://114.104.171.233:20080/hls/17/index.m3u8
山东卫视,http://119.36.78.50:9981/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://123.159.125.38:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://101.65.34.130:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://111.227.196.164:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://114.104.171.233:20080/hls/21/index.m3u8
天津卫视,http://123.159.125.38:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://125.42.151.218:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://101.65.34.130:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://111.227.196.164:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://114.104.171.233:20080/hls/32/index.m3u8
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://114.104.171.233:20080/hls/38/index.m3u8
深圳卫视,http://504099760.qicp.vip:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://124.94.193.238:9902/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.36.78.50:9981/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://123.159.125.38:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://111.227.196.164:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://114.104.171.233:20080/hls/26/index.m3u8
重庆卫视,http://124.94.193.238:9902/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://tv.20191209.xyz:37377/migu/651632648.m3u8?migutoken=a9a2b71c87ef01a1f546b80d3776d4e2ab5a03525b06b379f6d3ebca3a7a40f732115ab805783c8a8a73e5580900755cdfb3b6d3c2b9308a46141d56b6b629038613c381a9027a60e527e1c8
东方卫视,http://221.13.234.95:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://221.13.235.79:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://125.42.151.218:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://101.65.34.130:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://111.227.196.164:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.13.234.95:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.13.235.79:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://101.65.34.130:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://111.227.196.164:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://114.104.171.233:20080/hls/14/index.m3u8
东南卫视,http://nctv.top/IDOEPpiryt/fjtv.php?id=5
东南卫视,http://123.159.125.38:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://111.227.196.164:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://114.104.171.233:20080/hls/18/index.m3u8
东南卫视,http://504099760.qicp.vip:9901/tsfile/live/0137_1.m3u8
广东卫视,http://nctv.top/IDOEPpiryt/migu.php?id=gdws
广东卫视,http://123.159.125.38:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://111.227.196.164:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://114.104.171.233:20080/hls/22/index.m3u8
广东卫视,http://124.94.193.238:9902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://119.36.78.50:9981/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.159.125.38:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://101.65.34.130:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://111.227.196.164:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://114.104.171.233:20080/hls/31/index.m3u8
河北卫视,http://119.36.78.50:9981/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://123.159.125.38:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://111.227.196.164:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://114.104.171.233:20080/hls/28/index.m3u8
河北卫视,http://124.94.193.238:9902/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
黑龙江卫视,http://123.159.125.38:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://111.227.196.164:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://114.104.171.233:20080/hls/37/index.m3u8
黑龙江卫视,http://504099760.qicp.vip:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.123.178.225:8086/hls/150/index.m3u8?公众号【潇雨萌萌】txiptv&playlive
吉林卫视,http://123.159.125.38:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.65.34.130:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://111.227.196.164:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://114.104.171.233:20080/hls/34/index.m3u8
